feed_onestop_id,feed_url,operator_country,operator_state,operator_metro,operator_name,operator_onestop_id
f-u09-paris~metro~bus~tram,https://opendata.stif.info/explore/dataset/offre-horaires-tc-gtfs-idf/files/f24cf9dbf6f80c28b8edfdd99ea16aad/download/,FR,FR-J,"Paris, Versailles, Corbeil-Essonnes, Persan, Dammartin-en-GoÃ«le, Marne la VallÃ©e, Coulommiers, Essonne, Aulnay-sous-Bois, Montereau-Fault-Yonne, Fontainebleau, Nemours, Brie-Comte-Robert, , Ã‰tampes, Saint-Germain-en-Laye, La Celle-Saint Cloud, Argenteuil, AchÃ¨res, Maisons-Laffitte, Ecquevilly, Houdan, Plateau de Saclay, Rambouillet, Dourdan, BrÃ©tigny-sur Orge, Melun, CrÃ©teil, Villecresnes, Montgerron, Cergy, Sucy-en-Brie, Chaville, Cergy-Pontoise, Saint-Quentin-en-Yvelines, Auffargis, Seine-Saint-Denis, MontlhÃ©ry, Pays CrÃ©Ã§ois, Pays Fertois, Pays de l'Ourcq, Meaux, Roissy-en-Brie, Sainte-GeneviÃ¨ve-des-Bois, Plaisir, Cormeilles-en-Parisis, Franconville, Val-d'Oise, Chelles, Milly-La-ForÃªt, Torcy, Evry, Yvelines, Sarcelles, Seine et Marne, Antony, Pontoise, BouffÃ©mont, SAINT GERMAIN LES CORBEIL , Pussay, Vernon, Le Raincy, Rosny-sous-Bois, Aubergenville, Mantes-la-Jolie, Eure-et-Loir, Marne-la-VallÃ©e, Orly","Tramway, Noctilien, PhÃ©bus, Seine Essonne Bus, Trans'Essonne, Keolis Seine Val-De-Marne, Bus Haut Val d'Oise, Busval d'Oise, Keolis Val d'Oise, GoÃ«lys, CIF, Pep's, Sol'R, Seine et Marne Express, TICE, Trans Val d'Oise, Siyonne, ComÃ¨te, STILL, Plateau de Brie, Arlequin, Brie Bus, Le Bus Direct, Losay Voyages, Autocars Dominique, Ulys, Resalys, Entre Seine et ForÃªt, Transdev Ile-de-France Montesson Les Rabaux, Bus en Seine, Montesson la Boucle, Traverciel, Transdev Ile-de-France Nanterre, R'bus, Mobilien 27, Conflans AchÃ¨res, Mobilien Express 95-18, SIVOM - Maisons-Laffitte et Le Mesnil Le Roi, Transdev Ile-de-France Ecquevilly, Bus O'Mureaux, Transdev Ile-de-France Houdan, Transdev CSO, SAVAC, Mobicaps, Rambouillet Interurbain, rbus, Dourdanais, Houdanais, Orgebus, Transdev Ile-de-France BrÃ©tigny, Melibus, Citalien, RÃ©seau du Canton de Perthes, SÃ©nart BUS, SÃ©nart-Express, Comete, Transdev Ile-de-France Vulaines, AÃ©rial, STRAV, VyBus, Service Urbain de Villecresnes, Seine-Senart Bus, RÃ©seau dÃ©partemental de l'Oise, SITUS, Chavilbus, STIVO, SQYBUS, Cars Perrier, Seine SÃ©nart Bus, Autobus du Fort, TRANSPORTS DANIEL MEYER, ORMONT TRANSPORT, Pays CrÃ©Ã§ois, Pays Fertois, Pays de l'Ourcq, Pays de Meaux, Sit'bus, Yerres, Stigo, GÃ©novÃ©bus, CEA Transports, Hourtoule, STAVO, Lacroix, Parisis, ValBus, Valoise, Tramy, Apolo 7, Les Cars Bleus, Trans Val de France, Albatrans, Autocars Tourneux, RATP, MÃ©tro, Navette, Valmy, Procars, Paladin, CARS MOREAU, ViaMo-Melun, Les Cars Rose, BouffÃ©mont, Cars Soeur, Cars Perron, Transports du Val de Seine, TRA, AÃ©roports de Paris, UniversitÃ© Paris Saclay, Titus, Aubergenville, Com'Bus, ActipÃ´les, TAM, Disney Magical Shuttle, Express A14, FilÃ©o, Keolis Orly Rungis","o-u09w-tramway, o-u09-noctilien, o-u09t-phÃ©bus, o-u09u-seineessonnebus, o-u09s-transessonne, o-u09t-keolisseineval~de~marne, o-u09x-bushautvaldoise, o-u09-busvaldoise, o-u09x-kvo, o-u09z-goÃ«lys, o-u09y-cif, o-u09v-peps, o-u0dj-solr, o-u0d-seineetmarneexpress, o-u09s-tice, o-u09w-transvaldoise, o-u0d5-siyonne, o-u0d5-comÃ¨te, o-u09f-still, o-u09v-plateaudebrie, o-u09v-arlequin, o-u09ug-briebus, o-u09w-lebusdirectcarsairfrance, o-u09gw-losayvoyages, o-u09tu-autocarsdominique, o-u09d-ulys, o-u09q-resalys, o-u09qp-entreseineetforÃªt, o-u09q-transdevile~de~francemontessonlesrabaux, o-u09w-busenseine, o-u09w-montessonlaboucle, o-u09t-traverciel, o-u09t-transdevile~de~francenanterre, o-u09w-rbus, o-u09q-mobilien27, o-u09q-conflansachÃ¨res, o-u09w-mobilien9518, o-u09w-sivom~~~maisons~laffitteetlemesnilleroi, o-u09q-transdevile~de~franceecquevilly, o-u09qe-busomureaux, o-u09m-transdevile~de~francehoudan, o-u09q-cso, o-u09m-savac, o-u09t-mobicaps, o-u09k-rambouilletinterurbain, o-u09k9-rbus, o-u09k-dourdanais, o-u09j-houdanais, o-u09ss-orgebus, o-u09sm-transdevile~de~francebrÃ©tigny, o-u09u-melibus, o-u09u-citalien, o-u09g-rÃ©seauducantondeperthes, o-u09u-sÃ©nart~bus, o-u09t-sÃ©nart~express, o-u0d5-comete, o-u09g-transdevile~de~francevulaines, o-u09gq-aÃ©rial, o-u09v2-strav, o-u09v-vybus, o-u09v1-serviceurbaindevillecresnes, o-u09tp-seine~senartbus, o-u09x-rÃ©seaudÃ©partementaldeloise, o-u09v-situs, o-u09t9-chavilbus, o-u09q-stivo, o-u09m-sqybus, o-u09m4-carsperrier, o-u09t-seinesÃ©nartbus, o-u09y-autobusdufort, o-u09s-transportsdanielmeyer, o-u09e-ormonttransport, o-u0dn-payscrÃ©Ã§ois, o-u0dn-paysfertois, o-u0dp-paysdelourcq, o-u0dn-paysdemeaux, o-u09v-sitbus, o-u0dh-yerres, o-u09v-stigo, o-u09st-genovebus, o-u09-ceat, o-u09m-hourtoule, o-u09m-stavo, o-u09w-lacroix, o-u09w9-parisis, o-u09we-valbus, o-u09w-valoise, o-u0dj-tramy, o-u09y-apolo7, o-u09e-lescarsbleus, o-u09y-transvaldefrance, o-u09s-albatrans, o-u09q-autocarstourneux, o-u09-ratp, o-u09t-metro, o-u09y-navette, o-u09w-valmy, o-u0d-procars, o-u09tk-paladin, o-u0d7-carsmoreau, o-u09v-viamo~melun, o-u09wu-carsrose, o-u09xh8-bouffÃ©mont, o-u09u8-carssoeur, o-u09kj-carsperron, o-u09-tvs, o-u09y-tra, o-u09yf-adp, o-u09t-parissaclay, o-u09y0-titus, o-u09qd-aubergenville, o-u09n-combus, o-u09n-actipÃ´les, o-u09n-tam, o-u09y-magicalshuttle, o-u09q-expressa14, o-u09y-filÃ©o, o-u09t-keolisorlyrungis"
f-9q9p3-emerygoround,http://data.trilliumtransit.com/gtfs/emerygoround-ca-us/emerygoround-ca-us.zip,US,US-CA,San Francisco Bay Area,Emery Go-Round,o-9q9p3-emerygo~round
f-dq25-capital~area~transit~nc~us,http://data.trilliumtransit.com/gtfs/capital-area-transit-nc-us/capital-area-transit-nc-us.zip,US,US-NC,Research Triangle,GoRaleigh,o-dq25-goraleigh
f-9q9-acealtamontcorridorexpress,http://api.511.org/transit/datafeeds?api_key=e74ef98b-6e66-4d18-92be-e06755664137&operator_id=CE,US,US-CA,San Francisco Bay Area,ACE Altamont Corridor Express,o-9q9-acealtamontcorridorexpress
f-c427-cityandboroughofjuneau~ak~us,http://data.trilliumtransit.com/gtfs/cityandboroughofjuneau-ak-us/cityandboroughofjuneau-ak-us.zip,US,US-AK,Juneau,Capital Transit,o-c427-capitaltransit
f-f25d-agencemtropolitainedetransportexpress,http://www.amt.qc.ca/xdata/express/google_transit.zip,CA,CA-QC,,Agence mÃ©tropolitaine de transport,o-f25-agencemtropolitainedetransport
f-c2g5-bctransit~kelownaregionaltransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Kelowna,CA,CA-BC,Kelowna,BC Transit - Kelowna Regional Transit System,o-c2g5-bctransit~kelownaregionaltransitsystem
f-sr7-societatrasportiprovincialespa,https://datahub.io/dataset/289cecea-0162-4ef7-bfab-7872299defa8/resource/8e7992ee-ac03-4b09-a0a9-4a54ba367336/download/gtfs.zip,IT,IT-BA,Bari,SocietÃ  Trasporti Provinciale S.p.A.,o-sr7-societatrasportiprovincialespa
f-dru-stagecoach~vt~us,http://data.trilliumtransit.com/gtfs/stagecoach-vt-us/stagecoach-vt-us.zip,US,US-VT,Randolph,Stagecoach Transportation Services,o-dru-stagecoachtransportationservices
f-spzbz-gestspa,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/aab11416-324e-4199-9ffc-857cc0599a2a/download/gest.gtfs,IT,IT-52,Florence,GEST S.p.A.,o-spzbz-gestspa
f-c20d-rideconnection~or~us,http://oregon-gtfs.com/gtfs_data/rideconnection-or-us/rideconnection-or-us.zip,US,US-OR,Portland,Ride Connection,o-c20d-rideconnection
f-gc3d-catherinemadigan,http://www.transportforireland.ie/transitData/google_transit_cmadigan.zip,IE,IE-M,Newcastle West,Catherine Madigan,o-gc3d-catherinemadigan
f-ud-autolinjatoy~erantanenoy~kuljetusmikkonenky~tilausliikenneh,http://dev.hsl.fi/gtfs.waltti/lappeenranta.zip,FI,FI-02,Lappeenranta,"E. RANTANEN, Kuljetus Mikkonen, Tilauslikenne HÃ_nninen, Joutesenon Auto - Ja Kuljetuspalvelu, Toimi Vento","o-udu5-erantanenoy, o-udu4-kuljetusmikkonenky, o-udu5-tilausliikennehÃ„nninenoy, o-udu7-joutsenonauto~jakuljetuspalveluoy, o-udu-toimiventoky"
f-c28-islandtransit,http://jump.nextinsight.com/gtfs/island2/google_transit.zip,US,US-WA,Puget Sound,Island Transit,o-c28-islandtransit
f-gc-donegalcoastalcruises~arranmorecar~passengerferryservice~ar,http://www.transportforireland.ie/transitData/google_transit_ferries.zip,"IE, GB","IE-U, IE-C, IE-M, GB-AND",", Burtonport, Kilrush, Castletownbere, Cork, Passage East, Bantry, Baltimore, Portaferry","Donegal Coastal Cruises, Arranmore Car & Passenger Ferry Service, Aran Island Ferries, The Clare Island Ferry Company, Inishbofin Island Discovery, ShannonFerry Group, Bere Island Ferries, Cross River Ferry, Doolin Ferries, Passage East Ferry Company, Whiddy Island Ferry, Vincent O'Driscoll, Strangford Ferry","o-gcf1-donegalcoastalcruises, o-gccbz-arranmorecar~passengerferryservice, o-gc3n-aranislandferries, o-gc8cy-theclareislandferrycompany, o-gc8bb-inishbofinislanddiscovery, o-gc374-shannonferrygroup, o-gc0vy9-bereislandferries, o-gc4p42-doyleshippinggroup, o-gc3j-doolinferries, o-gc711q-passageeastferrycompany, o-gc1q02-whiddyislandferry, o-gc1kf7-vincentodriscoll, o-gcsj3d-strangfordferry"
f-9qh-riversidetransitagency,http://www.riversidetransit.com/google_transit.zip,US,US-CA,Riverside,Riverside Transit Agency,o-9qh-riversidetransitagency
f-c20-wilsonville~or~us,http://data.trilliumtransit.com/gtfs/wilsonville-or-us/wilsonville-or-us.zip,US,US-OR,Wilsonville,South Metro Area Regional Transit,o-c20-southmetroareametroaltransit
f-9xj-rtd,http://www.rtd-denver.com/GoogleFeeder/google_transit.zip,US,US-CO,Denver,Regional Transportation District,o-9xj-regionaltransportationdistrict
f-9zvw-mvta~metro,http://wiki.mvta.com/files/Home/google_transit.zip,US,US-MN,Minneapolis-St. Paul,"Minnesota Valley Transit Authority, Metro Transit","o-9zvw-mvta, o-9zvw-metro"
f-spz-capconsorzioautolineepratesi,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/34c2d603-4672-4e2f-98d9-3d7df65c6ffe/download/cap.gtfs,IT,IT-52,Florence,C.A.P. Consorzio Autolinee Pratesi,o-spz-capconsorzioautolineepratesi
f-9qc-yubasutter~ca~us,http://data.trilliumtransit.com/gtfs/yubasutter-ca-us/yubasutter-ca-us.zip,US,US-CA,Yuba City,Yuba-Sutter Transit,o-9qc-yuba~suttertransit
f-9q9-caltrain,http://www.caltrain.com/Assets/GTFS/caltrain/CT-GTFS.zip,US,US-CA,San Francisco Bay Area,Caltrain,o-9q9-caltrain
f-srk0-autolineescoppio,https://datahub.io/dataset/289cecea-0162-4ef7-bfab-7872299defa8/resource/f2537ad4-4943-433a-a5a8-fc7db433f30b/download/gtfs.zip,IT,IT-BA,Gioia del Colle,Autolinee Scoppio,o-srk0-autolineescoppio
f-9ynm-centralarkansastransitauthority,http://metroplan.org/maps/transit/google_transit.zip,US,US-AR,Little Rock,Rock Region Metro,o-9ynm-centralarkansastransitauthority
f-c2bt-bctransit~whistlertransitsystem,http://bctransit.com/servlet/bctransit/data/GTFS%20-%20Whistler,CA,CA-BC,Whistler,BC Transit - Whistler Transit System,o-c2bt1-bctransit~whistlertransitsystem
f-9r2-siskiyou~ca~us,http://data.trilliumtransit.com/gtfs/siskiyou-ca-us/siskiyou-ca-us.zip,US,US-CA,Yreka,Siskiyou Transit and General Express,o-9r2-siskiyoutransitandgeneralexpress
f-esvpb-guaguasmunicipales,http://www.guaguas.com/transit/google_transit.zip,ES,ES-CN,Las Palmas de Gran Canaria,Guaguas Municipales,o-esvpb-guaguasmunicipales
f-drmg-marthasvineyard~ma~us,http://www.massdot.state.ma.us/Portals/0/docs/developers/vta_google_transit.zip,US,US-MA,Martha's Vineyard,Martha's Vineyard Transit Authority,o-drmg-marthasvineyardtransitauthority
f-9rb-caravan~or~us,http://oregon-gtfs.com/gtfs_data/caravan-or-us/caravan-or-us.zip,US,US-OR,Portland,Caravan Airport Transportation,o-9rb-caravanairporttransportation
f-dpp-mountainlinetransitauthority~wvuprt,http://site.busride.org/google/google_transit.zip,US,US-WV,Morgantown,"Mountain Line Transit Authority, West Virginia University Personal Rapid Transit","o-dpp-mountainlinetransitauthority, o-dpp1s-wvuprt"
f-dp8m-metrotransit~cityofmadison,http://transitdata.cityofmadison.com/GTFS/mmt_gtfs.zip,US,US-WI,Madison,Metro Transit,o-dp8m-metrotransit~cityofmadison
f-9qcy-nevadacountygoldcountrystage,http://gis.nevcounty.net/GTFS/GTFS.zip,US,US-CA,Nevada County,Nevada County,o-9qcy-nevadacountygoldcountrystage
f-9q8zn-alcatrazhornblowerferry,http://api.511.org/transit/datafeeds?api_key=e74ef98b-6e66-4d18-92be-e06755664137&operator_id=HF,US,US-CA,San Francisco Bay Area,Alcatraz Hornblower Ferry,o-9q8zn-alcatrazhornblowerferry
f-9tb-valleymetro,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,US,US-AZ,Phoenix,Valley Metro,o-9tb-valleymetro
f-9rbm-corvallis~or~us,http://oregon-gtfs.com/gtfs_data/corvallis-or-us/corvallis-or-us.zip,US,US-OR,Corvallis,Corvallis Transit System,o-9rbm-corvallistransitsystem
f-eztyjm-funiculardeartxanda,ftp://ftp.geo.euskadi.net/cartografia/Transporte/Moveuskadi/FunicularArtxanda/google_transit.zip,ES,ES-PV,Bilbao,Funicular de Artxanda,o-eztyjm-funiculardeartxanda
f-dhw-miamidadetransit,http://www.miamidade.gov/transit/googletransit/current/google_transit.zip,US,US-FL,Miami,Miami Dade Transit,o-dhw-miamidadetransit
f-ezw5f-tuvisa~euskotran,http://www.vitoria-gasteiz.org/we001/http/vgTransit/google_transit.zip,ES,ES-PV,Vitoria-Gasteiz,Tuvisa-EuskoTran,o-ezw5f-tuvisa~euskotran
f-9q56-thousandoaks~ca~us,http://data.trilliumtransit.com/gtfs/thousandoaks-ca-us/thousandoaks-ca-us.zip,US,US-CA,Los Angeles,Thousand Oaks Transit,o-9q56-thousandoakstransit
f-djwq-chathamareatransit,http://cvlassets.s3.amazonaws.com/savmetro20161107%20(1).zip,US,US-GA,Savannah,Chatham Area Transit,o-djwq-chathamareatransit
f-9rbs-linnshuttle~or~us,http://oregon-gtfs.com/gtfs_data/linnshuttle-or-us/linnshuttle-or-us.zip,US,US-OR,Albany,Linn Shuttle,o-9rbs-linnshuttle
f-cbfg-winnipegtransit,http://gtfs.winnipegtransit.com/google_transit.zip,CA,CA-MB,Winnipeg,Winnipeg Transit,o-cbfg-winnipegtransit
f-sr8-tftspa,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/0a8e7c64-2314-4732-849a-67746b8a0eba/download/tft.gtfs,IT,IT-52,Florence,Trasporto Ferroviario Toscano,o-sr8-tftspa
f-9w0q-verdelynx~az~us,http://data.trilliumtransit.com/gtfs/verdelynx-az-us/verdelynx-az-us.zip,US,US-AZ,Cottonwood,Verde Lynx,o-9w0q-verdelynx
f-dq9k-wata,http://www.gowata.org/DocumentCenter/Home/View/231,US,US-VA,Williamsburg,Williamsburg Area Transit Authority,o-dq9k-wata
f-u0pv-ttesercizio,http://www.ttesercizio.it/opendata/google_transit_urbano_tte.zip,IT,IT-32,Trento,Trentino Trasporti Esercizio,o-u0p-trentinotrasportieserciziospa
f-dp9e-belleurbansystem,http://data.trilliumtransit.com/gtfs/racine-wi-us/racine-wi-us.zip,US,US-WI,Racine,Belle Urban System,o-dp9e-belleurbansystem
f-dr7-westchestercountybee~linesystem,https://s3.amazonaws.com/datatools-nysdot/public/Westchester_County_Bee-Line_System.zip,US,US-NY,Westchester County,Westchester County Bee-Line System,o-dr7-westchestercountybee~linesystem
f-sv-_’_œ_™_ù~___•_¢___”_ê_–_•_¨_™_ª_’_•_œ_Ÿ~_ê___™_§_™_ù~_“_Ÿ_____•_Ÿ~_“_Ÿ_‘_“_¨_•_ù~_“_Ÿ_‘_ê_¨_©_‘_¢~_™_¨_•_©_œ_™_ù,ftp://gtfs.mot.gov.il/israel-public-transportation.zip,IL,,,"_’_œ_™_ù, ___•_¢___” _ê_–_•_¨_™_ª _’_•_œ_Ÿ, _ê___™_§_™_ù, _“_Ÿ _____•_Ÿ, _“_Ÿ _‘_“_¨_•_ù, _“_Ÿ _‘_ê_¨ _©_‘_¢, _™_¨_•_©_œ_™_ù-_¨___ê_œ_œ_” _ê_™_—_•_“, _™_¨_•_©_œ_™_ù-_ê_‘_•-_ª_•_¨-_¢_ _ê_ª_ê _ê_™_—_•_“, _™_¨_•_©_œ_™_ù-_ê_œ_•_•_¡_˜ _ê_™_—_•_“, _™_¨_•_©_œ_™_ù-_”_¨ _”_–_™_ª_™_ù, _™_¨_•_©_œ_™_ù - _¢_™_¡_ê_•_•_™_” ___—_ _” _©_¢___ê_˜ _ê_™_—_•_“, _™_¨_•_©_œ_™_ù-_“_¨_•_ù _ê_™_—_•_“, _™_¨_•_©_œ_™_ù-___•_¨ _‘_ê_”_¨ _ê_™_—_•_“, _ê_’_“, _ê_’_“ _ª_¢_‘_•_¨_”, _“_Ÿ, _©._ê.__, _ _¡_™_¢_•_ª _•_ª_™_™_¨_•_ª, _’_™._‘_™._˜_•_¨_¡, _ _ª_™_‘ _ê_§_¡___¨_¡, ___˜_¨_•___•_œ_™_Ÿ, _¡_•___¨_‘_•_¡, _§_•_•_™_ù, _¡_™_˜_™ ___¡, _›_¨___œ_™_ª","o-sv8-_’_œ_™_ù, o-svc-___•_¢___”_ê_–_•_¨_™_ª_’_•_œ_Ÿ, o-sv8-_ê___™_§_™_ù, o-svbf-_“_Ÿ_____•_Ÿ, o-sv8-_“_Ÿ_‘_“_¨_•_ù, o-sv89z-_“_Ÿ_‘_ê_¨_©_‘_¢, o-sv9j-_™_¨_•_©_œ_™_ù~_¨___ê_œ_œ_”_ê_™_—_•_“, o-sv9hc-_™_¨_•_©_œ_™_ù~_ê_‘_•~_ª_•_¨~_¢_ _ê_ª_ê_ê_™_—_•_“, o-sv9hd-_™_¨_•_©_œ_™_ù~_ê_œ_•_•_¡_˜_ê_™_—_•_“, o-sv9hf-_™_¨_•_©_œ_™_ù~_”_¨_”_–_™_ª_™_ù, o-sv9hc-_™_¨_•_©_œ_™_ù~_¢_™_¡_ê_•_•_™_”___—_ _”_©_¢___ê_˜_ê_™_—_•_“, o-sv9h9-_™_¨_•_©_œ_™_ù~_“_¨_•_ù_ê_™_—_•_“, o-sv9h9-_™_¨_•_©_œ_™_ù~___•_¨_‘_ê_”_¨_ê_™_—_•_“, o-sv-_ê_’_“, o-sv8-_ê_’_“_ª_¢_‘_•_¨_”, o-sv8y-_“_Ÿ, o-svc4-_©_ê__, o-svc-_ _¡_™_¢_•_ª_•_ª_™_™_¨_•_ª, o-svc4-_’_™_‘_™_˜_•_¨_¡, o-svc-_ _ª_™_‘_ê_§_¡___¨_¡, o-sv8-___˜_¨_•___•_œ_™_Ÿ, o-svc-_¡_•___¨_‘_•_¡, o-sv8-_§_•_•_™_ù, o-sv9hc-_¡_™_˜_™___¡, o-svbfs-_›_¨___œ_™_ª"
f-c22e-intercitytransit,http://developer.onebusaway.org/tmp/sound/gtfs/modified/19_gtfs.zip,US,US-WA,Olympia,Intercity Transit,o-c22e-intercitytransit
f-c0r-pacifictransit,http://mjcaction.com/MJC_GTFS_Public/pacific_google_transit.zip,US,US-WA,Raymond,Pacific Transit,o-c0r-pacifictransit
f-ueh-posely,http://dev.hsl.fi/gtfs.waltti/posjoe.zip,FI,FI-13,", Joensuu","POSELY, Pohjolan Matka","o-ueh-posely, o-ueh-pohjolanmatka"
f-f25u-mrcdelassomption,http://www.rtm.quebec/xdata/mrclasso/google_transit.zip,CA,CA-QC,Montreal,MRC de L'Assomption,o-f25u-mrcdelassomption
f-ue4d-savonlinjaoy,http://dev.hsl.fi/gtfs.waltti/keski-suomen_ely.zip,FI,FI-04,Mikkeli,Savonlinja,o-ue4d-savonlinjaoy
f-drkh-cttransit~waterbury,http://www.cttransit.com/uploads_GTFS/googlewat_transit.zip,US,US-CT,Waterbury,CTTransit - Waterbury,o-drkh-cttransit~waterbury
f-7h2w-empresadetransportesetransitodebelohorizontes~a,http://servicosbhtrans.pbh.gov.br/transitfiles/gtfs_bhtransit.zip,BR,BR-MG,Belo Horizonte,Empresa de Transportes e Transito de Belo Horizonte,o-7h2w-empresadetransportesetransitodebelohorizontes~a
f-9vfu-dentoncountytransportationauthority,https://www.dcta.net/images/uploads/content_files/resource_center/DCTA_GTFS.zip,US,US-TX,Lewisville,Denton County Transportation Authority,o-9vfu-dentoncountytransportationauthority
f-dr4e-patco,http://www.ridepatco.org/developers/PortAuthorityTransitCorporation20170128.zip,US,US-PA,Philadelphia,Port Authority Transit Corporation,o-dr4e-portauthoritytransitcorporation
f-spzc-ataf~linea,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/ee55333c-fe53-4599-981d-389b13f28bb1/download/ataflinea.gtfs,IT,IT-52,Florence,Azienda Trasporti Area Fiorentina,o-spzc-ataf~linea
f-9muq-lagunabeach~ca~us,http://data.trilliumtransit.com/gtfs/lagunabeach-ca-us/lagunabeach-ca-us.zip,US,US-CA,Los Angeles,Laguna Beach Transit,o-9muq-lagunabeachtransit
f-w5q6g-chiangmaiuniversityth,http://www.thaitransit.org/CM/CMU/cmu_transit.zip,TH,TH-50,Chiang Mai,Chiang Mai University,o-w5q6g-chiangmaiuniversityth
f-dpmg-rta,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,US,US-OH,Cleveland,Greater Cleveland Regional Transit Authority,o-dpmg-greaterclevelandregionaltransitauthority
f-dpzk-barrietransit,http://transit.cityofbarriesites.com/files/google_transit.zip,CA,CA-ON,Barrie,Barrie Transit,o-dpzk-barrietransit
f-srhv-sgmspa,http://dati.comune.lecce.it/bigfiles/google_transit.zip,IT,IT-75,Lecce,SocietÃ  Gestione Multipla,o-srhv-sgmspa
f-9y7v-metropolitantulsatransitauthority,http://www.tulsatransit.org/gtfs/google_transit.zip,US,US-OK,Tulsa,Metropolitan Tulsa Transit Authority,o-9y7v-metropolitantulsatransitauthority
f-u0n5w-malpensa~shuttle,https://462858d8cb4e865ddd30718d075f895f5abcc373.googledrive.com/host/0ByGlWbYeTfaBOGxlMWk4Y2pBNjA/Google_Transit.zip,IT,IT-25,Milan,Malpensa airport terminal shuttle,o-u0n5w-malpensa~shuttle~trotta
f-u8-romania~interregionalcalatori~regiotrans~cfrcÄƒlÄƒtori~softrans~trans,https://github.com/vasile/data.gov.ro-gtfs-exporter/archive/master.zip#data.gov.ro-gtfs-exporter-master/gtfs-out,RO,"RO-BH, RO-BV, RO-B, RO-CJ","Oradea, ","Interregional Calatori, Regiotrans, CFR CÄƒlÄƒtori, Softrans, Transferoviar Calatori","o-u82-interregionalcalatori, o-u8-regiotrans, o-u8-cfrcÄƒlÄƒtori, o-sx-softrans, o-u8-transferoviarcalatori"
f-9rc-eugenetobend~or~us,http://oregon-gtfs.com/gtfs_data/eugenetobend-or-us/eugenetobend-or-us.zip,US,US-OR,Eugene,Eugene to BEND,o-9rc-eugenetobend
f-u0p-trenitalia~obb,https://dev.welive.eu/ods/dataset/7522310e-7280-431f-b2c8-e04c2089282c/resource/843b40ce-6856-46d6-804f-0e5468b4a480/download/gtfs5.zip,IT,,,Trenitalia,o-s-trenitalia
f-drt3-123bc~ma~us,http://data.trilliumtransit.com/gtfs/route128corridor-ma-us/route128corridor-ma-us.zip,US,US-MA,Waltham,128 Business Council,o-drt3-128businesscouncil
f-9qf-calaveras~ca~us,http://data.trilliumtransit.com/gtfs/calaveras-ca-us/calaveras-ca-us.zip,US,US-CA,Calaveras County,Calaveras Transit,o-9qf-calaverastransit
f-drmr-brockton~ma~us,http://data.trilliumtransit.com/gtfs/brockton-ma-us/brockton-ma-us.zip,US,US-MA,Boston,Brockton Area Transit Authority,o-drmr-brocktonareatransitauthority
f-w4-greenbusthailandltd,http://www.thaitransit.org/CM/GreenBus/greenbus_transit.zip,TH,,,GreenBus Thailand,o-w4-greenbusthailandltd
f-c815-streamlinetransit~mt~us,http://data.trilliumtransit.com/gtfs/streamlinetransit-mt-us/streamlinetransit-mt-us.zip,US,US-MT,Bozeman,Streamline,o-c815-streamline
f-9rb-lanetransitdistrict,https://www.ltd.org/file_viewer.php?id=1291,US,US-OR,Eugene,Lane Transit District,o-9rb-lanetransitdistrict
f-u995-kautra,http://www.stops.lt/druskininkai/druskininkai/gtfs.zip,LT,LT-KL,Druskininkai,Kautra,o-u995-kautra
f-gc317-traleepeoplesbusservice,http://www.transportforireland.ie/transitData/google_transit_tralee.zip,IE,IE-M,Tralee,Tralee Peoples Bus Service,o-gc317-traleepeoplesbusservice
f-9q5b-torrancetransit,https://transit.torranceca.gov/home/showdocument?id=16673,US,US-CA,Los Angeles,Torrance Transit,o-9q5b-torrancetransit
